task_id,classifier__max_features,classifier__min_samples_leaf,classifier__min_samples_split,classifier__bootstrap_0.0,classifier__bootstrap_1.0,classifier__criterion_0.0,classifier__criterion_1.0,imputation__strategy_0.0,imputation__strategy_1.0,imputation__strategy_2.0
29,0.27693262063773877,-1.4750618817707568,0.5456543787306513,1.0,0.0,1.0,0.0,0.0,0.0,1.0
29,0.024743527594696106,-0.7808629000451635,-1.2759108783015327,0.0,1.0,1.0,0.0,1.0,0.0,0.0
29,1.291961579670503,-1.4750618817707568,-0.5472847754886591,1.0,0.0,1.0,0.0,0.0,1.0,0.0
29,1.15649663997077,-1.6486116272021551,-0.0008151983790039855,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29,0.8845603586841427,-1.3015121363393587,-0.5472847754886591,1.0,0.0,1.0,0.0,0.0,0.0,1.0
29,-0.24695744854995147,-0.0866639183195703,-1.4580674040047512,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29,0.25520705368023466,-0.9544126454765618,1.456437007246743,0.0,1.0,1.0,0.0,1.0,0.0,0.0
29,-0.6514268354502037,-1.1279623909079601,-0.9115978268950959,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29,-1.5454935138140147,-1.3015121363393587,0.7278109044338698,0.0,1.0,1.0,0.0,0.0,1.0,0.0
29,1.4742824478233199,-0.4337634091823668,-0.7294413011918774,1.0,0.0,1.0,0.0,1.0,0.0,0.0
29,-0.5050167778151818,-1.3015121363393587,-0.1829717240822224,0.0,1.0,1.0,0.0,1.0,0.0,0.0
29,-0.17512761240858263,-0.9544126454765618,-0.1829717240822224,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29,0.7391482269468643,-1.3015121363393587,-1.6402239297079697,1.0,0.0,1.0,0.0,1.0,0.0,0.0
29,-0.3317131690374298,-1.6486116272021551,-1.4580674040047512,1.0,0.0,1.0,0.0,1.0,0.0,0.0
29,-0.5772179026590657,-1.4750618817707568,-0.1829717240822224,1.0,0.0,1.0,0.0,0.0,1.0,0.0
29,-1.509281973902881,1.6488335359944128,0.18134132732421443,0.0,1.0,0.0,1.0,0.0,1.0,0.0
29,-1.0094451840498988,-0.9544126454765618,0.18134132732421443,0.0,1.0,0.0,1.0,1.0,0.0,0.0
29,-1.6235748820665885,-1.3015121363393587,0.7278109044338698,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29,0.46430261898242065,-0.4337634091823668,-1.2759108783015327,0.0,1.0,1.0,0.0,0.0,1.0,0.0
29,1.6498187572827083,-1.6486116272021551,-0.0008151983790039855,1.0,0.0,1.0,0.0,0.0,1.0,0.0
29,1.4829014235976572,-1.3015121363393587,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,0.0,1.0
29,-1.6923945456089733,1.6488335359944128,1.0921239558403062,0.0,1.0,1.0,0.0,0.0,0.0,1.0
29,-0.5170649831890152,-1.3015121363393587,-1.0937543525983144,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-1.2689414881509857,-1.3015121363393587,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,0.20975375105004598,-1.1279623909079601,0.7278109044338698,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,1.2513272656670529,-1.1279623909079601,1.456437007246743,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-0.5722928818590908,-0.9544126454765618,0.9099674301370881,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,0.13132361123658745,-1.1279623909079601,-1.4580674040047512,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,1.164632169488982,-0.9544126454765618,-0.5472847754886591,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,0.3512499383645427,0.08688582711182796,1.6385935329499615,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,0.9852918501323427,0.2604355725432264,1.0921239558403062,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,-0.7279251303586327,-0.9544126454765618,1.0921239558403062,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,-1.145724710722345,-1.6486116272021551,1.6385935329499615,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,-0.027112414566083865,-1.1279623909079601,0.18134132732421443,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-0.9543687086756786,-1.4750618817707568,1.6385935329499615,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-0.8279212200108879,-0.7808629000451635,0.36349785302743287,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31,0.37881352064305035,-1.1279623909079601,1.0921239558403062,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,-0.1517128323125154,-0.7808629000451635,-0.36512824978544084,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.5661615511524274,1.1281842997002178,1.0921239558403062,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,0.8382474623312186,1.1281842997002178,0.7278109044338698,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,-1.2269645867492018,-0.7808629000451635,-1.6402239297079697,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.516559885048774,-1.4750618817707568,0.5456543787306513,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,0.5075044330017205,-1.4750618817707568,-0.9115978268950959,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,0.034039621761284375,-1.4750618817707568,1.6385935329499615,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.5579150175307949,-1.6486116272021551,-0.1829717240822224,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.2857916370298932,-0.9544126454765618,-0.9115978268950959,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31,0.5243440107755449,-1.4750618817707568,0.18134132732421443,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,0.5386695970540706,-1.4750618817707568,0.36349785302743287,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.307947899483071,0.2604355725432264,1.456437007246743,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,-1.4279812488687613,-1.1279623909079601,-0.36512824978544084,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-0.6490831057455282,-0.6073131546137652,-0.0008151983790039855,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,-0.8028151378306653,-1.1279623909079601,1.456437007246743,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,-1.2354340457134225,-1.4750618817707568,-0.9115978268950959,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31,1.0657835012474297,-1.4750618817707568,-0.1829717240822224,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,-0.5305885260024553,-1.6486116272021551,1.0921239558403062,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,0.24453163540411144,-1.3015121363393587,0.18134132732421443,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.072090958562819,-0.9544126454765618,-1.2759108783015327,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-0.2539311921155802,-0.0866639183195703,-0.7294413011918774,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,-0.907878859269151,-0.6073131546137652,-0.9115978268950959,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,0.2825814991428234,-1.1279623909079601,1.2742804815435247,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,0.6945208677334467,-0.9544126454765618,0.36349785302743287,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-0.09698608080145335,-1.6486116272021551,1.456437007246743,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,0.678287174031574,-0.9544126454765618,0.9099674301370881,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,1.4109713938305777,-1.1279623909079601,1.0921239558403062,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,0.6237280735982583,0.6075350634060229,-1.6402239297079697,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,0.8416212722270916,0.2604355725432264,0.7278109044338698,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,0.603212948147252,-1.4750618817707568,0.9099674301370881,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.15084782468604965,-0.7808629000451635,1.6385935329499615,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-0.8780813563987776,-0.4337634091823668,-0.1829717240822224,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,0.13725385018483854,-0.9544126454765618,1.456437007246743,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-0.9617660821555214,-0.6073131546137652,-1.0937543525983144,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,0.17004340740027818,0.6075350634060229,-0.5472847754886591,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,-1.406822550449779,-1.6486116272021551,-0.7294413011918774,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,0.4869999049971829,0.9546345542688198,1.456437007246743,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-1.1194510315796342,-0.0866639183195703,-0.1829717240822224,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,-1.4372502225518782,-0.6073131546137652,-0.0008151983790039855,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31,-0.3942711741020731,-0.26021366375096855,0.18134132732421443,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-0.4124582623245639,-0.26021366375096855,0.18134132732421443,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31,0.8951272068109369,0.7810848088374214,-0.5472847754886591,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,0.6549672561585614,-1.3015121363393587,-0.36512824978544084,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0.9515613509387512,1.1281842997002178,-1.4580674040047512,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,0.03549596637317224,-1.1279623909079601,0.9099674301370881,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,0.08791746494762541,-1.1279623909079601,-0.0008151983790039855,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,0.6001568245973807,-0.0866639183195703,0.7278109044338698,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0.18302118574568527,-0.6073131546137652,0.5456543787306513,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-0.5183280148607827,-1.1279623909079601,1.2742804815435247,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-0.47749366112179126,-1.1279623909079601,-0.5472847754886591,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,0.7208496252772553,0.6075350634060229,0.5456543787306513,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,0.13021761211931773,-1.1279623909079601,-0.0008151983790039855,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,0.7136395243987903,-1.3015121363393587,1.0921239558403062,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-0.9826982576032,-0.9544126454765618,1.456437007246743,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,-1.0801211474599035,-0.0866639183195703,1.2742804815435247,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,0.16795235499795888,-1.4750618817707568,-1.2759108783015327,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,-0.516723147421351,-1.4750618817707568,-0.9115978268950959,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-0.08739968188973032,-1.1279623909079601,1.2742804815435247,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-0.05213455156980424,-0.26021366375096855,-0.9115978268950959,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-0.08115932416703298,-1.4750618817707568,0.18134132732421443,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,1.726931583274481,-1.1279623909079601,-0.9115978268950959,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,0.9084689595685138,-1.6486116272021551,0.5456543787306513,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-1.1473488990592715,-1.6486116272021551,-0.36512824978544084,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,0.5745088456688277,-0.7808629000451635,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-0.5683320032753924,0.2604355725432264,1.456437007246743,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,0.2367804483344012,0.7810848088374214,-1.6402239297079697,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,0.9498886194895745,-1.3015121363393587,1.456437007246743,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,1.0852186238881267,-0.9544126454765618,-0.1829717240822224,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-0.9140927262177422,-0.26021366375096855,1.6385935329499615,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,-0.6530385907776634,-1.1279623909079601,0.7278109044338698,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-0.3733356261947871,-1.6486116272021551,0.7278109044338698,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.4433827420404055,-0.0866639183195703,-1.4580674040047512,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,0.0812129982574509,-0.7808629000451635,-1.0937543525983144,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,0.24194160613915144,-0.0866639183195703,0.9099674301370881,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-0.48331694865790686,-1.6486116272021551,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0.8738667746362971,-0.7808629000451635,1.6385935329499615,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,1.0111070754212144,1.4752837905630147,0.5456543787306513,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-0.06461597727356559,-1.1279623909079601,-1.4580674040047512,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-0.6365097724584098,-0.4337634091823668,-0.1829717240822224,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,-0.1428227500473082,0.2604355725432264,-1.6402239297079697,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,0.17994673803938752,-1.1279623909079601,1.0921239558403062,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-0.6687251984298628,-1.6486116272021551,0.36349785302743287,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,1.4367410067381707,-1.6486116272021551,0.9099674301370881,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,0.3281649652792529,1.3017340451316164,1.2742804815435247,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,-0.8390372430903686,-1.1279623909079601,0.7278109044338698,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31,-0.7214498725805162,-1.4750618817707568,-1.4580674040047512,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,-0.27483416892073725,-1.1279623909079601,-1.4580674040047512,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,0.9464752964863973,-0.26021366375096855,0.9099674301370881,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-0.7332102946130995,-1.3015121363393587,-0.36512824978544084,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,-0.4564837896225723,-1.1279623909079601,0.5456543787306513,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,0.2953528301601174,-1.3015121363393587,0.7278109044338698,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,0.12850493978104727,0.6075350634060229,0.5456543787306513,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,0.8416832809559907,-0.9544126454765618,0.5456543787306513,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,1.6962457301945648,-1.1279623909079601,0.36349785302743287,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.7999923731260824,-1.6486116272021551,1.6385935329499615,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,1.0416512467957304,-1.4750618817707568,0.18134132732421443,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-0.796209968167858,-0.7808629000451635,-1.6402239297079697,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,-0.7108919376456803,-0.4337634091823668,-0.5472847754886591,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,0.06432296997251162,-1.4750618817707568,-0.0008151983790039855,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,1.5739805542833638,-1.3015121363393587,1.456437007246743,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.127345523314748,-0.6073131546137652,-0.9115978268950959,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,-0.5950188118222972,-1.3015121363393587,-0.7294413011918774,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,0.42941423899233927,0.2604355725432264,-0.9115978268950959,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31,-0.43809578432579177,-0.4337634091823668,-0.36512824978544084,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,1.3920221324748854,-1.3015121363393587,-0.36512824978544084,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.004011750595189707,-1.6486116272021551,0.7278109044338698,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,0.40481119905133256,-1.1279623909079601,1.2742804815435247,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,0.0817252565316152,-0.9544126454765618,-0.9115978268950959,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0.27491970762445017,0.7810848088374214,1.2742804815435247,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,-0.1096126957321133,-0.26021366375096855,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-1.4089871224289232,-0.9544126454765618,-0.0008151983790039855,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,0.4353446322776227,-1.4750618817707568,-0.36512824978544084,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,0.8224815606079895,-1.6486116272021551,-0.1829717240822224,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,1.1994638287663204,-1.4750618817707568,0.18134132732421443,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-0.7467738109516551,0.08688582711182796,0.5456543787306513,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,1.0300418619882672,-0.6073131546137652,-1.6402239297079697,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,0.0131081678309467,-0.6073131546137652,-0.7294413011918774,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-0.13507843526378782,-0.4337634091823668,-1.4580674040047512,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,0.7513468177961411,0.9546345542688198,-1.6402239297079697,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-1.1892470127694772,-1.6486116272021551,-0.7294413011918774,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-0.7849874494192393,-1.3015121363393587,-0.36512824978544084,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,1.347321125575173,-1.4750618817707568,0.5456543787306513,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,-0.28811914484250706,-0.7808629000451635,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-0.7758549794542963,-1.3015121363393587,0.18134132732421443,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-1.4079388775033372,-1.4750618817707568,-1.0937543525983144,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-0.9004817313087541,-1.3015121363393587,-1.0937543525983144,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-0.13536121229995202,-0.26021366375096855,1.456437007246743,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.21949280461573054,-0.6073131546137652,1.6385935329499615,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,-0.7398170555624407,-0.7808629000451635,1.2742804815435247,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-0.9854414633295583,-0.0866639183195703,-1.6402239297079697,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-0.758255345258203,-1.1279623909079601,0.36349785302743287,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-1.4952460756121955,-1.3015121363393587,0.36349785302743287,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-0.6586303678673314,-1.3015121363393587,-0.0008151983790039855,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-0.23126456235363696,-1.6486116272021551,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-0.6438224677079458,-1.1279623909079601,-0.0008151983790039855,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.7421029583014965,0.43398531797462486,-0.36512824978544084,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,1.4983200739006919,-1.4750618817707568,1.456437007246743,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.29670616093504953,-0.6073131546137652,1.2742804815435247,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,0.8627428605696082,-0.4337634091823668,1.0921239558403062,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.6034408245048144,-1.6486116272021551,-0.36512824978544084,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,-0.3979003681997115,-0.9544126454765618,-0.36512824978544084,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-1.2095240541204784,-0.26021366375096855,-1.4580674040047512,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,1.1582932553778238,-1.1279623909079601,-0.9115978268950959,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-0.9256566080714672,-0.26021366375096855,1.456437007246743,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,0.7401361731430208,0.08688582711182796,-0.1829717240822224,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,0.07414523851568493,-1.3015121363393587,1.6385935329499615,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-1.3210004960059265,-1.4750618817707568,-0.7294413011918774,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-0.17549889766762694,-0.26021366375096855,-0.7294413011918774,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31,-0.4701792738619663,0.43398531797462486,-0.9115978268950959,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-1.0674519873397452,-0.7808629000451635,-0.1829717240822224,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-0.5953118273061533,-0.4337634091823668,1.0921239558403062,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,-0.849970910104773,-0.6073131546137652,0.7278109044338698,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,-1.1013027221255893,-1.4750618817707568,0.9099674301370881,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,0.9309892978824995,-0.7808629000451635,0.9099674301370881,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,-0.7867918748404046,-1.3015121363393587,-1.4580674040047512,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-1.6748350509006997,-1.4750618817707568,-0.1829717240822224,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-0.07826983028447759,-0.4337634091823668,0.18134132732421443,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-1.5030126268344084,-0.6073131546137652,-0.5472847754886591,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,0.8040991252213364,-0.4337634091823668,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-0.2985633742686485,-0.7808629000451635,-1.0937543525983144,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-1.1333298260710538,-0.7808629000451635,0.36349785302743287,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-0.21396310273347074,-1.4750618817707568,1.2742804815435247,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-0.5282550920730273,-1.6486116272021551,0.9099674301370881,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0.2634286771318703,0.2604355725432264,1.456437007246743,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,0.4486983421039514,0.9546345542688198,-1.0937543525983144,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,-0.4384350378312552,-0.7808629000451635,0.18134132732421443,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-1.6222981042138624,-0.9544126454765618,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,0.0,1.0
31,-0.9956111899177426,-1.6486116272021551,0.9099674301370881,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-0.7543688724377042,-1.1279623909079601,-0.1829717240822224,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-1.3015304942545085,-0.9544126454765618,-0.36512824978544084,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,0.21493780556926764,-0.7808629000451635,-1.4580674040047512,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-0.7770506850001677,-1.3015121363393587,0.5456543787306513,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-1.2782404127788303,-0.7808629000451635,1.2742804815435247,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,-0.8657933304983313,-0.0866639183195703,1.2742804815435247,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,1.248027951765563,-1.4750618817707568,0.7278109044338698,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-1.3778064070819211,-0.6073131546137652,0.5456543787306513,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,-0.9708265580569725,-1.3015121363393587,0.18134132732421443,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-1.4058102663740715,-1.1279623909079601,-0.1829717240822224,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,0.7048148330681352,-0.0866639183195703,0.5456543787306513,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.3002739397135183,-0.7808629000451635,-0.5472847754886591,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,-0.5112012629811653,-1.3015121363393587,0.5456543787306513,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-1.0834358031534217,-1.1279623909079601,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,-1.1126906759703499,-1.4750618817707568,1.456437007246743,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-1.2367002316674005,-0.4337634091823668,-0.0008151983790039855,0.0,1.0,0.0,1.0,0.0,1.0,0.0
31,-0.3541690193506049,-0.6073131546137652,0.18134132732421443,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-0.565525936268496,-0.6073131546137652,-0.0008151983790039855,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,0.41933768227373813,-1.6486116272021551,0.36349785302743287,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.5909624148418342,-1.6486116272021551,1.0921239558403062,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,0.7022852208317755,-0.7808629000451635,1.2742804815435247,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-0.9914256602836141,-0.7808629000451635,-1.4580674040047512,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.3225401981655809,-1.4750618817707568,-0.0008151983790039855,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-1.2462437251544267,-0.7808629000451635,-0.5472847754886591,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-1.0481882260630844,-1.1279623909079601,-0.1829717240822224,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-0.17409934346706038,-1.1279623909079601,0.5456543787306513,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-0.8484201576969361,-0.6073131546137652,-0.7294413011918774,0.0,1.0,1.0,0.0,1.0,0.0,0.0
31,-1.0610754741072654,-0.6073131546137652,0.5456543787306513,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.5619877944461046,-1.1279623909079601,0.9099674301370881,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-1.0587086722717913,-1.3015121363393587,-0.0008151983790039855,1.0,0.0,1.0,0.0,0.0,1.0,0.0
