task_id,classifier__max_features,classifier__min_samples_leaf,classifier__min_samples_split,classifier__bootstrap_0.0,classifier__bootstrap_1.0,classifier__criterion_0.0,classifier__criterion_1.0,imputation__strategy_0.0,imputation__strategy_1.0,imputation__strategy_2.0
29,0.9817806151656763,-0.7808629000451635,0.36349785302743287,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29,0.5317026412616997,-1.3015121363393587,-0.9115978268950959,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29,-0.6108638371737697,-1.1279623909079601,-0.7294413011918774,0.0,1.0,1.0,0.0,1.0,0.0,0.0
29,-0.40970085176932564,-1.3015121363393587,-0.36512824978544084,1.0,0.0,1.0,0.0,1.0,0.0,0.0
29,-0.04560268590888762,-1.4750618817707568,-0.9115978268950959,1.0,0.0,1.0,0.0,1.0,0.0,0.0
29,0.3822101534936525,-1.1279623909079601,-0.5472847754886591,1.0,0.0,1.0,0.0,0.0,1.0,0.0
29,0.6479552630099134,-1.3015121363393587,-1.2759108783015327,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29,0.6532646587865427,-1.1279623909079601,-1.0937543525983144,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-0.23126456235363696,-1.6486116272021551,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-0.9956111899177426,-1.6486116272021551,0.9099674301370881,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.9084689595685138,-1.6486116272021551,0.5456543787306513,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,0.2953528301601174,-1.3015121363393587,0.7278109044338698,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.3778064070819211,-0.6073131546137652,0.5456543787306513,0.0,1.0,0.0,1.0,1.0,0.0,0.0
31,-0.4488581530674859,-1.4750618817707568,-0.7294413011918774,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,-0.28811914484250706,-0.7808629000451635,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,-0.21396310273347074,-1.4750618817707568,1.2742804815435247,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.2424301277678318,-1.3015121363393587,0.36349785302743287,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,-1.1337467979615903,-1.4750618817707568,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-1.127345523314748,-0.6073131546137652,-0.9115978268950959,0.0,1.0,1.0,0.0,0.0,0.0,1.0
31,0.18741965815968434,-1.1279623909079601,0.5456543787306513,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,0.8224815606079895,-1.6486116272021551,-0.1829717240822224,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-0.7496883334043173,-0.9544126454765618,0.5456543787306513,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.2782404127788303,-0.7808629000451635,1.2742804815435247,0.0,1.0,1.0,0.0,0.0,1.0,0.0
31,0.7999923731260824,-1.6486116272021551,1.6385935329499615,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,-0.731259352180049,-0.7808629000451635,1.2742804815435247,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,-0.1517128323125154,-0.7808629000451635,-0.36512824978544084,1.0,0.0,0.0,1.0,0.0,1.0,0.0
31,0.24453163540411144,-1.3015121363393587,0.18134132732421443,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,-1.3225401981655809,-1.4750618817707568,-0.0008151983790039855,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32,-1.0793419874201482,-1.4750618817707568,-0.36512824978544084,0.0,1.0,0.0,1.0,0.0,1.0,0.0
32,-1.0072218702190723,-1.3015121363393587,0.18134132732421443,0.0,1.0,0.0,1.0,0.0,1.0,0.0
32,-0.7924516898473751,-1.4750618817707568,0.18134132732421443,0.0,1.0,0.0,1.0,1.0,0.0,0.0
32,-1.0055095650067944,-1.1279623909079601,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,1.0,0.0
32,-0.2526467305358866,-1.6486116272021551,-0.1829717240822224,0.0,1.0,1.0,0.0,0.0,1.0,0.0
32,-1.03417088546002,-1.4750618817707568,-0.36512824978544084,1.0,0.0,1.0,0.0,0.0,1.0,0.0
32,-1.330114815114478,-1.6486116272021551,-1.2759108783015327,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32,-0.8113996310710828,-1.4750618817707568,1.0921239558403062,0.0,1.0,1.0,0.0,0.0,0.0,1.0
32,0.23755981647720223,-1.6486116272021551,-0.9115978268950959,0.0,1.0,1.0,0.0,0.0,1.0,0.0
32,-1.2983248627395376,-1.3015121363393587,0.9099674301370881,0.0,1.0,1.0,0.0,0.0,0.0,1.0
32,-1.2220747867997228,-1.1279623909079601,-0.0008151983790039855,0.0,1.0,1.0,0.0,0.0,1.0,0.0
32,-0.9143473002293423,-0.7808629000451635,-1.4580674040047512,0.0,1.0,0.0,1.0,1.0,0.0,0.0
32,-1.1601274661195513,-1.1279623909079601,-0.1829717240822224,0.0,1.0,1.0,0.0,0.0,0.0,1.0
32,-1.4621490452877897,-1.3015121363393587,-1.2759108783015327,0.0,1.0,0.0,1.0,0.0,1.0,0.0
32,-0.7273916352216049,-1.3015121363393587,-0.36512824978544084,0.0,1.0,1.0,0.0,1.0,0.0,0.0
32,-0.3480931802419286,-0.9544126454765618,-0.9115978268950959,0.0,1.0,0.0,1.0,0.0,0.0,1.0
32,1.470348827073907,-1.6486116272021551,-1.2759108783015327,1.0,0.0,0.0,1.0,1.0,0.0,0.0
32,-0.708326222939883,-1.6486116272021551,-0.1829717240822224,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32,1.2511710799697473,-1.6486116272021551,-0.5472847754886591,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32,-0.12095415423436803,-1.1279623909079601,-0.7294413011918774,0.0,1.0,1.0,0.0,0.0,0.0,1.0
37,-0.1420588047810734,-1.4750618817707568,1.6385935329499615,0.0,1.0,1.0,0.0,0.0,0.0,1.0
37,0.3075260691264808,0.9546345542688198,-1.4580674040047512,0.0,1.0,1.0,0.0,0.0,1.0,0.0
37,1.1306412102397405,-1.4750618817707568,-1.0937543525983144,1.0,0.0,1.0,0.0,0.0,1.0,0.0
37,-0.11137546988849914,-0.6073131546137652,1.0921239558403062,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37,-0.3118808882339364,0.43398531797462486,-1.4580674040047512,0.0,1.0,1.0,0.0,0.0,1.0,0.0
37,-0.09454939362481013,-0.7808629000451635,0.7278109044338698,0.0,1.0,1.0,0.0,0.0,1.0,0.0
37,-0.7195632662772238,-1.3015121363393587,-0.7294413011918774,1.0,0.0,1.0,0.0,0.0,1.0,0.0
37,-0.486432351045951,0.2604355725432264,0.18134132732421443,0.0,1.0,1.0,0.0,0.0,1.0,0.0
37,0.0322322851297267,-1.4750618817707568,1.2742804815435247,1.0,0.0,0.0,1.0,0.0,1.0,0.0
37,-1.0304315812274951,-1.1279623909079601,-0.9115978268950959,0.0,1.0,1.0,0.0,0.0,1.0,0.0
37,-0.2496333621780854,0.43398531797462486,-0.1829717240822224,0.0,1.0,1.0,0.0,0.0,0.0,1.0
37,-0.5664885316610294,-0.4337634091823668,-0.36512824978544084,0.0,1.0,1.0,0.0,0.0,1.0,0.0
37,1.5724221321037573,-1.6486116272021551,-0.1829717240822224,1.0,0.0,0.0,1.0,0.0,1.0,0.0
37,1.59909497987993,-1.6486116272021551,-1.0937543525983144,1.0,0.0,1.0,0.0,1.0,0.0,0.0
37,1.6233378291111333,-1.3015121363393587,-0.1829717240822224,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37,1.5078872604169538,-0.7808629000451635,0.36349785302743287,1.0,0.0,0.0,1.0,1.0,0.0,0.0
37,-0.031983017982333356,-0.7808629000451635,-1.2759108783015327,0.0,1.0,1.0,0.0,0.0,1.0,0.0
37,-0.8528963847911032,0.7810848088374214,1.0921239558403062,0.0,1.0,1.0,0.0,0.0,0.0,1.0
37,-0.42516115678271194,-1.4750618817707568,-0.0008151983790039855,1.0,0.0,0.0,1.0,0.0,1.0,0.0
37,0.8077546792024309,-0.7808629000451635,0.18134132732421443,1.0,0.0,1.0,0.0,0.0,0.0,1.0
43,-0.9715158412836189,-1.4750618817707568,1.6385935329499615,0.0,1.0,0.0,1.0,0.0,1.0,0.0
43,-0.9451287679619065,-1.3015121363393587,0.18134132732421443,0.0,1.0,0.0,1.0,0.0,0.0,1.0
43,-0.14254323448461947,-1.6486116272021551,0.7278109044338698,0.0,1.0,0.0,1.0,0.0,0.0,1.0
43,-1.1875498564463003,-1.6486116272021551,-0.9115978268950959,1.0,0.0,0.0,1.0,1.0,0.0,0.0
43,-1.4657338250571041,-0.9544126454765618,-0.0008151983790039855,0.0,1.0,0.0,1.0,1.0,0.0,0.0
43,-0.2073683847675797,-1.6486116272021551,-1.2759108783015327,0.0,1.0,1.0,0.0,1.0,0.0,0.0
43,-0.8922509270078678,-1.4750618817707568,-1.6402239297079697,1.0,0.0,0.0,1.0,1.0,0.0,0.0
43,-1.2874849382010465,-0.9544126454765618,-0.9115978268950959,0.0,1.0,0.0,1.0,0.0,1.0,0.0
43,-1.2752718823600735,-1.6486116272021551,0.18134132732421443,0.0,1.0,1.0,0.0,0.0,1.0,0.0
43,-1.2156854710355454,-1.6486116272021551,-0.5472847754886591,1.0,0.0,1.0,0.0,0.0,1.0,0.0
43,-0.2260783099039243,-1.6486116272021551,0.9099674301370881,0.0,1.0,0.0,1.0,1.0,0.0,0.0
43,-1.5530886888571518,-1.1279623909079601,-0.5472847754886591,0.0,1.0,0.0,1.0,0.0,0.0,1.0
43,-0.9431769268513065,-1.6486116272021551,-0.9115978268950959,0.0,1.0,1.0,0.0,1.0,0.0,0.0
43,1.2497968927782965,-1.6486116272021551,-0.7294413011918774,1.0,0.0,0.0,1.0,1.0,0.0,0.0
43,-0.5865656261045525,-1.6486116272021551,-1.0937543525983144,0.0,1.0,1.0,0.0,0.0,0.0,1.0
43,-0.2516231510037306,-1.3015121363393587,-0.1829717240822224,0.0,1.0,0.0,1.0,0.0,1.0,0.0
43,-0.5701662594965852,-1.6486116272021551,-0.7294413011918774,0.0,1.0,1.0,0.0,1.0,0.0,0.0
43,-1.6389319677086613,-0.9544126454765618,-0.0008151983790039855,0.0,1.0,0.0,1.0,0.0,0.0,1.0
43,-0.6257605226083093,-1.6486116272021551,-0.36512824978544084,1.0,0.0,0.0,1.0,1.0,0.0,0.0
43,-0.24258254292277315,-1.4750618817707568,-1.4580674040047512,1.0,0.0,0.0,1.0,1.0,0.0,0.0
45,-0.5947286192992779,-1.3015121363393587,-0.7294413011918774,0.0,1.0,0.0,1.0,1.0,0.0,0.0
45,-0.7087665641935484,-1.6486116272021551,0.36349785302743287,0.0,1.0,1.0,0.0,1.0,0.0,0.0
45,-1.3993039668157397,-0.7808629000451635,1.6385935329499615,1.0,0.0,0.0,1.0,1.0,0.0,0.0
45,-1.3935868876394155,-0.7808629000451635,1.6385935329499615,0.0,1.0,0.0,1.0,0.0,0.0,1.0
45,-1.6397848797629866,0.6075350634060229,0.5456543787306513,0.0,1.0,1.0,0.0,1.0,0.0,0.0
45,-1.617703203632538,0.08688582711182796,0.36349785302743287,0.0,1.0,0.0,1.0,0.0,1.0,0.0
45,-1.4318168094800359,0.08688582711182796,-1.4580674040047512,0.0,1.0,0.0,1.0,1.0,0.0,0.0
45,-1.1997794830918334,-1.6486116272021551,0.36349785302743287,1.0,0.0,0.0,1.0,1.0,0.0,0.0
45,-1.4268463385416912,-1.3015121363393587,-0.9115978268950959,1.0,0.0,1.0,0.0,1.0,0.0,0.0
45,-0.9565532960241273,-1.6486116272021551,-1.4580674040047512,1.0,0.0,0.0,1.0,1.0,0.0,0.0
45,-0.5909690121240486,-1.3015121363393587,-0.36512824978544084,0.0,1.0,0.0,1.0,0.0,0.0,1.0
45,-1.040022198107193,-0.9544126454765618,-1.0937543525983144,0.0,1.0,1.0,0.0,0.0,1.0,0.0
45,-1.6797504436671449,-0.0866639183195703,1.2742804815435247,0.0,1.0,1.0,0.0,0.0,0.0,1.0
45,-1.521382254405434,-1.3015121363393587,0.9099674301370881,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45,-1.4130860827063567,-0.7808629000451635,-0.5472847754886591,1.0,0.0,0.0,1.0,1.0,0.0,0.0
45,-1.615617512118214,1.1281842997002178,1.456437007246743,0.0,1.0,0.0,1.0,1.0,0.0,0.0
45,-1.139486874291837,-1.6486116272021551,1.2742804815435247,1.0,0.0,1.0,0.0,0.0,1.0,0.0
45,-0.4829350671249206,-1.3015121363393587,-1.6402239297079697,0.0,1.0,0.0,1.0,1.0,0.0,0.0
45,-1.4428897154342462,-0.9544126454765618,-1.6402239297079697,1.0,0.0,0.0,1.0,0.0,1.0,0.0
45,-0.808647184835336,-1.6486116272021551,-1.4580674040047512,0.0,1.0,1.0,0.0,1.0,0.0,0.0
49,-1.0502527613092962,-1.6486116272021551,-0.5472847754886591,0.0,1.0,0.0,1.0,0.0,0.0,1.0
49,-0.8698569526715553,-1.6486116272021551,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,0.0,1.0
49,1.1023731179752583,-1.4750618817707568,-1.0937543525983144,1.0,0.0,1.0,0.0,0.0,0.0,1.0
49,1.1038969133007928,-1.3015121363393587,-1.4580674040047512,1.0,0.0,0.0,1.0,0.0,1.0,0.0
49,-0.6447443825392167,-1.4750618817707568,-1.2759108783015327,0.0,1.0,0.0,1.0,0.0,1.0,0.0
49,-0.6265631435634844,-1.3015121363393587,-1.6402239297079697,0.0,1.0,0.0,1.0,0.0,1.0,0.0
49,-0.32173796409344024,-1.6486116272021551,-0.36512824978544084,1.0,0.0,0.0,1.0,1.0,0.0,0.0
49,0.5496544566929121,-1.4750618817707568,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,1.0,0.0
49,-0.6832593298461979,-1.4750618817707568,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,1.0,0.0
49,-0.9327073708259965,-1.6486116272021551,-1.6402239297079697,1.0,0.0,1.0,0.0,0.0,1.0,0.0
49,-0.6603744181628763,-1.3015121363393587,-0.1829717240822224,0.0,1.0,0.0,1.0,0.0,1.0,0.0
49,0.03257902376847095,-1.3015121363393587,-1.6402239297079697,1.0,0.0,1.0,0.0,1.0,0.0,0.0
49,-1.0958224168271467,-1.6486116272021551,-0.1829717240822224,0.0,1.0,1.0,0.0,0.0,1.0,0.0
49,-0.03247791930021146,-1.3015121363393587,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,0.0,1.0
49,0.6637688660529801,-1.6486116272021551,-0.7294413011918774,1.0,0.0,0.0,1.0,1.0,0.0,0.0
49,0.16950914184574864,-1.1279623909079601,-1.4580674040047512,1.0,0.0,0.0,1.0,0.0,1.0,0.0
49,-0.06689593218750688,-1.4750618817707568,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,0.0,1.0
49,0.11893204473857125,-1.3015121363393587,-1.4580674040047512,1.0,0.0,1.0,0.0,0.0,1.0,0.0
49,1.0037192754607875,-1.4750618817707568,-1.2759108783015327,1.0,0.0,1.0,0.0,0.0,0.0,1.0
49,0.6625928849011598,-1.4750618817707568,-1.4580674040047512,1.0,0.0,0.0,1.0,1.0,0.0,0.0
53,-0.36856651311612676,-1.6486116272021551,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53,-0.21484468088900258,-1.6486116272021551,-1.6402239297079697,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53,-0.24171915066275285,-1.4750618817707568,-1.6402239297079697,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53,-0.5184123781380389,-1.4750618817707568,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53,-0.879341354264846,-1.6486116272021551,-0.1829717240822224,0.0,1.0,1.0,0.0,1.0,0.0,0.0
53,0.45993026451566643,-1.1279623909079601,-0.9115978268950959,0.0,1.0,0.0,1.0,0.0,0.0,1.0
53,-0.2588509054921665,-1.6486116272021551,-1.2759108783015327,0.0,1.0,0.0,1.0,1.0,0.0,0.0
53,-0.1966902080897714,-1.6486116272021551,-0.7294413011918774,0.0,1.0,0.0,1.0,1.0,0.0,0.0
53,-0.08435060671126396,-1.6486116272021551,-0.5472847754886591,0.0,1.0,0.0,1.0,0.0,0.0,1.0
53,-0.7831165625423093,-1.3015121363393587,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,0.0,1.0
53,-0.7141439148964344,-1.3015121363393587,-0.5472847754886591,0.0,1.0,0.0,1.0,1.0,0.0,0.0
53,-1.5022756210597679,-1.4750618817707568,-1.6402239297079697,0.0,1.0,0.0,1.0,1.0,0.0,0.0
53,-0.7409102419731641,-1.6486116272021551,0.9099674301370881,0.0,1.0,0.0,1.0,0.0,0.0,1.0
53,-0.030492618366589435,-1.3015121363393587,-0.1829717240822224,0.0,1.0,0.0,1.0,0.0,0.0,1.0
53,-0.042521227873724345,-1.6486116272021551,-0.36512824978544084,1.0,0.0,1.0,0.0,0.0,0.0,1.0
53,0.23452917657983322,-1.4750618817707568,0.7278109044338698,1.0,0.0,0.0,1.0,0.0,1.0,0.0
53,0.16443953656638766,-1.6486116272021551,-0.9115978268950959,0.0,1.0,1.0,0.0,0.0,0.0,1.0
53,-0.6271170991297332,-1.4750618817707568,-0.36512824978544084,0.0,1.0,1.0,0.0,0.0,0.0,1.0
53,-0.2967566875014137,-1.4750618817707568,-0.9115978268950959,0.0,1.0,0.0,1.0,0.0,1.0,0.0
53,0.9580052743004183,-1.1279623909079601,0.18134132732421443,0.0,1.0,0.0,1.0,0.0,1.0,0.0
219,0.6508572473661773,-1.6486116272021551,-0.36512824978544084,0.0,1.0,1.0,0.0,0.0,1.0,0.0
219,0.041838503475071016,-1.6486116272021551,-0.9115978268950959,0.0,1.0,1.0,0.0,0.0,1.0,0.0
219,1.336847627693856,-0.9544126454765618,-0.0008151983790039855,0.0,1.0,0.0,1.0,0.0,0.0,1.0
219,0.10521351994847879,-1.4750618817707568,-0.36512824978544084,0.0,1.0,0.0,1.0,0.0,0.0,1.0
219,0.8848257934292785,-0.9544126454765618,0.18134132732421443,0.0,1.0,0.0,1.0,0.0,1.0,0.0
219,1.1296774375980032,-0.7808629000451635,-0.9115978268950959,0.0,1.0,0.0,1.0,0.0,1.0,0.0
219,1.1017617630785665,-1.1279623909079601,-1.0937543525983144,0.0,1.0,1.0,0.0,0.0,0.0,1.0
219,1.5840063428228213,-1.6486116272021551,-1.2759108783015327,0.0,1.0,1.0,0.0,0.0,0.0,1.0
219,1.2987151871090101,-0.7808629000451635,-1.2759108783015327,0.0,1.0,0.0,1.0,1.0,0.0,0.0
219,1.1059069250446163,-0.7808629000451635,-0.9115978268950959,0.0,1.0,0.0,1.0,0.0,0.0,1.0
219,1.5235952040131095,-0.7808629000451635,-0.1829717240822224,0.0,1.0,0.0,1.0,0.0,0.0,1.0
219,0.8422483121165135,-0.7808629000451635,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,1.0,0.0
219,1.6639294383651186,-0.9544126454765618,-1.2759108783015327,0.0,1.0,0.0,1.0,0.0,1.0,0.0
219,0.7772283064674423,-1.1279623909079601,-0.36512824978544084,0.0,1.0,1.0,0.0,0.0,1.0,0.0
219,0.11692747817882483,-1.3015121363393587,-1.4580674040047512,0.0,1.0,1.0,0.0,0.0,1.0,0.0
219,-0.22408192071058927,-1.4750618817707568,-0.9115978268950959,0.0,1.0,1.0,0.0,0.0,0.0,1.0
219,1.1376570733009002,-1.4750618817707568,-0.36512824978544084,1.0,0.0,0.0,1.0,0.0,0.0,1.0
219,1.39075006336605,-0.9544126454765618,-0.9115978268950959,0.0,1.0,1.0,0.0,0.0,1.0,0.0
219,0.34401473550475786,-1.1279623909079601,0.9099674301370881,0.0,1.0,0.0,1.0,0.0,0.0,1.0
219,0.6376251105187988,-0.6073131546137652,-1.0937543525983144,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2074,0.44534719557690333,-1.6486116272021551,-1.4580674040047512,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2074,0.5687350499055083,-1.4750618817707568,-0.9115978268950959,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2074,-0.9585393513651037,-1.4750618817707568,0.18134132732421443,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2074,-0.7904007420544763,-1.3015121363393587,-0.9115978268950959,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2074,-0.393651753855824,-0.9544126454765618,-1.2759108783015327,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2074,-0.7452283314415273,-1.1279623909079601,-0.0008151983790039855,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2074,0.29166385612056533,-1.3015121363393587,-0.9115978268950959,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2074,-0.4905072581446737,-0.9544126454765618,0.18134132732421443,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2074,-1.4339060958665737,-1.6486116272021551,-1.2759108783015327,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2074,-1.1095470018569282,-1.3015121363393587,0.36349785302743287,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2074,0.42635616429711165,-1.6486116272021551,-1.2759108783015327,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2074,0.28295009953808753,-1.6486116272021551,-0.7294413011918774,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2074,-0.515401100811639,-0.9544126454765618,-0.7294413011918774,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2074,-0.7989758974028484,-0.9544126454765618,-0.7294413011918774,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2074,-0.06413326374917595,-0.9544126454765618,-1.2759108783015327,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2074,-0.38712043736896745,-1.6486116272021551,-0.9115978268950959,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2074,-0.0021544691296313786,-1.6486116272021551,0.18134132732421443,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2074,-1.0385922770816027,-1.3015121363393587,1.2742804815435247,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2074,-1.2577058316511514,-0.9544126454765618,0.5456543787306513,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2074,-1.24240513959925,-1.4750618817707568,1.2742804815435247,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2079,-1.0235640133076789,-1.6486116272021551,-0.1829717240822224,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2079,-0.05330794384658257,-1.1279623909079601,-0.1829717240822224,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2079,0.5043278680764146,-1.6486116272021551,-0.36512824978544084,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2079,-0.04229504195839144,-1.1279623909079601,-0.36512824978544084,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2079,0.38960658084237804,-1.1279623909079601,0.7278109044338698,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2079,0.7182995048720358,-1.3015121363393587,-0.36512824978544084,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2079,-0.40490955900513353,-1.6486116272021551,0.9099674301370881,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2079,-0.90606994399391,-1.6486116272021551,-1.6402239297079697,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2079,0.7055813751824938,-1.3015121363393587,-1.0937543525983144,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2079,0.3527304814834843,-1.4750618817707568,-1.4580674040047512,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2079,0.2897681577129888,-1.6486116272021551,1.2742804815435247,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2079,1.5008601590642758,-1.4750618817707568,0.9099674301370881,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2079,0.26954090881868475,-0.6073131546137652,-0.1829717240822224,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2079,1.1587688308412354,-0.9544126454765618,-0.0008151983790039855,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2079,1.1990471819993331,-1.4750618817707568,-0.36512824978544084,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2079,0.9873824178818205,-0.6073131546137652,-1.2759108783015327,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2079,-1.1919261284630402,-0.7808629000451635,-0.5472847754886591,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2079,1.5401914824711036,-1.3015121363393587,-1.6402239297079697,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2079,0.4704694893454851,-0.6073131546137652,-0.7294413011918774,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2079,-1.027028858123153,-0.4337634091823668,-0.0008151983790039855,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3021,0.10683328894468981,-1.3015121363393587,0.36349785302743287,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3021,0.6374130356804607,-0.9544126454765618,1.2742804815435247,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3021,1.447082277619767,-1.6486116272021551,-0.5472847754886591,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3021,0.6603954799740418,-1.6486116272021551,1.456437007246743,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3021,0.843645435297816,-0.6073131546137652,0.7278109044338698,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3021,-0.038780100788444155,-1.3015121363393587,-1.6402239297079697,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3021,1.307486522638467,-0.4337634091823668,-0.9115978268950959,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3021,1.2890996327413637,-1.3015121363393587,-0.1829717240822224,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3021,1.4521793085731898,-0.4337634091823668,-0.36512824978544084,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3021,0.3289574888388158,-0.9544126454765618,0.7278109044338698,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3021,0.4832634585258497,-0.4337634091823668,-1.6402239297079697,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3021,0.44077135495235814,-1.3015121363393587,0.7278109044338698,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3021,0.5830557379947684,-1.6486116272021551,1.456437007246743,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3021,1.6335092476597026,-1.4750618817707568,-0.7294413011918774,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3021,1.2382785696497807,-1.6486116272021551,1.6385935329499615,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3021,1.5198330220499299,-0.4337634091823668,-1.4580674040047512,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3021,1.726197267639494,-1.4750618817707568,1.2742804815435247,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3021,0.14543980045102647,-1.4750618817707568,-1.0937543525983144,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3021,1.0784806727005332,-1.3015121363393587,1.6385935329499615,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3021,0.30992673513569796,-0.6073131546137652,-1.4580674040047512,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3022,-0.37403485156271704,-1.6486116272021551,-1.6402239297079697,0.0,1.0,1.0,0.0,1.0,0.0,0.0
3022,-0.6350582369534503,-1.4750618817707568,-1.2759108783015327,0.0,1.0,1.0,0.0,0.0,0.0,1.0
3022,-0.5475061923892812,-1.6486116272021551,-0.9115978268950959,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3022,-1.132689472775729,-1.6486116272021551,-0.7294413011918774,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3022,-1.137712913007667,-1.4750618817707568,-0.36512824978544084,0.0,1.0,0.0,1.0,0.0,1.0,0.0
